Time,X,Y,Z
153.304,9.096542874462159,-1.0640443768957777,37.2118160895746
153.308,8.691833864560888,-1.3790525963557734,36.77353370583845
153.312,8.291338703137246,-1.663542791377512,36.332175066622774
153.316,7.895990735475899,-1.9190857572756088,35.889236130531856
153.32,7.506647967108394,-2.1473293207717674,35.44628442752951
153.324,7.124088889239413,-2.3499156096195057,35.004734778699614
153.328,6.749012478754742,-2.5284810526007084,34.565849296255486
153.332,6.3820381982049526,-2.684656379534246,34.13073738352106
153.336,6.023705995813812,-2.820066621270942,33.70035573494043
153.34,5.674476305485674,-2.936331109691402,33.27550833608687
153.344,5.33473004679018,-3.035063477711769,32.856846463644544
153.348,5.004768624970215,-3.117871659280275,32.444868685417795
153.352,4.684813930948629,-3.1863578893760396,32.03992086033978
153.356,4.375008341314177,-3.24211870401258,31.642196138454885
153.36,4.075414718328865,-3.2867449402356423,31.251734960927763
153.364,3.786057430293366,-3.321647949147679,30.86854005793742
153.368,3.50697118112796,-3.34758384720337,30.49281687010019
153.372,3.2380217277525225,-3.3655205934987413,30.12446016750441
153.376,2.9790513692805476,-3.3764103013102895,29.76333297164508
153.38,2.729890381175985,-3.3811541361969133,29.40929396500428
153.38400000000001,2.49035701525929,-3.380602315999331,29.062197491059234
153.388,2.2602574997122113,-3.375554110840292,28.721893554289494
153.392,2.039386039067585,-3.3667578431245446,28.388227820162136
153.39600000000002,1.8275248142147325,-3.354910887538726,28.06104161513938
153.4,1.6244439824036854,-3.340659671051735,27.740171926685356
153.404,1.4299016772361508,-3.3245996729142235,27.425451403252133
153.40800000000002,1.2436440086703047,-3.3072754246587857,27.11670835428692
153.412,1.0654050630244871,-3.2891805101003886,26.813766750238422
153.416,0.8949069029692658,-3.2707575653356296,26.516446222543706
153.42000000000002,0.7318595675316524,-3.2523982787430903,26.224562063634952
153.424,0.5759610720983299,-3.234443390983744,25.937925226945477
153.428,0.42689740840870716,-3.2171826950001643,25.656342326897324
153.43200000000002,0.284341783375384,-3.2008558882292664,25.3796158395047
153.436,0.14791877964190828,-3.185726296032694,25.10757532612175
153.44,0.017328315558307994,-3.1720324978462817,24.84009564812377
153.44400000000002,-0.10768364773195943,-3.159964868989586,24.57705677074994
153.448,-0.22737167265389302,-3.14970084026695,24.31834379773159
153.452,-0.341990845206276,-3.1414048979669853,24.063846971280988
153.45600000000002,-0.4517967749588484,-3.135228583862892,23.81346167209709
153.46,-0.5570455950501284,-3.1313104952125292,23.567088419370734
153.464,-0.6579939621920917,-3.129776284758149,23.324632870773964
153.468,-0.7548990566670171,-3.1307386607265877,23.086005822467186
153.472,-0.8480185823289339,-3.1342973868292505,22.85112320909571
153.476,-0.937610766601001,-3.14053928226199,22.619906103796406
153.48,-1.0239343604794766,-3.1495382217052605,22.39228071818767
153.484,-1.107248638531625,-3.1613551353241247,22.168178402374583
153.488,-1.1878133988940478,-3.1760380087679194,21.94753564495354
153.492,-1.2658889632762322,-3.1936218831707546,21.730294073002707
153.496,-1.3417361769586968,-3.2141288551513574,21.51640045208692
153.5,-1.4156062080081306,-3.237573171152635,21.305809843575208
153.504,-1.4876633205815308,-3.264003643873316,21.098505928001693
153.508,-1.5580539562232547,-3.2934767270289314,20.894476867306825
153.512,-1.626929353322557,-3.326044828241107,20.693712243019515
153.516,-1.6944419086489013,-3.3617579687652053,20.496204473116443
153.52,-1.7607451773504152,-3.4006637834897986,20.301948812026513
153.524,-1.825993872952521,-3.4428075209357365,20.110943350634905
153.528,-1.8903438673607602,-3.4882320432578067,19.92318901627477
153.532,-1.9539521908593527,-3.5369778262440077,19.73868957273149
153.536,-2.0169770321098675,-3.5890829593144082,19.55745162024651
153.54,-2.079577738153935,-3.6445831455232227,19.379484595509457
153.544,-2.1419148144118756,-3.7035117015578805,19.204800771662185
153.548,-2.2041499246813867,-3.7658995577376624,19.0334152583024
153.552,-2.2664458911401963,-3.831775258016213,18.865346001476208
153.556,-2.328966694344739,-3.901164959980394,18.700613783681938
153.56,-2.391877473228816,-3.9740924348486955,18.539242223873565
153.564,-2.4553445251062653,-4.050579067474193,18.38125777745366
153.568,-2.51951277742392,-4.1306535909895015,18.226710508385587
153.572,-2.584466780172758,-4.214391275979745,18.075671822378066
153.576,-2.6502888688868538,-4.301880427894553,17.92820075210865
153.58,-2.717064711331754,-4.393207140816098,17.784362995992197
153.584,-2.7848832727115678,-4.488455292949417,17.644230985879418
153.588,-2.8538368156718104,-4.587706546626307,17.507883887050756
153.592,-2.9240209002980184,-4.691040348303504,17.375407598219567
153.596,-2.995534384114216,-4.7985339285603565,17.246894751534818
153.6,-3.0684794220859066,-4.910262302103224,17.122444712575447
153.604,-3.1429614666186225,-5.026298267763415,17.00216358035331
153.608,-3.219089267556291,-5.146712408494573,16.88616418731562
153.612,-3.2969748721844097,-5.271573091377631,16.77456609933982
153.616,-3.3767336252285123,-5.400946467618469,16.667495615736268
153.62,-3.4584841688524173,-5.534896472545023,16.56508576925041
153.624,-3.542348442661621,-5.673484825612798,16.467476326058193
153.62800000000001,-3.6284516837016696,-5.816771030402253,16.374813785768506
153.632,-3.7169224264562546,-5.964812374615607,16.287251381424994
153.636,-3.8078925028508808,-6.117663930082942,16.20494907950213
153.64000000000001,-3.901496766691054,-6.275377992732392,16.12807366456836
153.644,-3.997808420792786,-6.437922091624976,16.0568224767937
153.648,-4.0968783487328695,-6.605375876918475,15.99142268296221
153.65200000000002,-4.198788892584972,-6.777900343381126,15.932107296475015
153.656,-4.303620893839398,-6.955633618836654,15.879122828228065
153.66,-4.411453693407429,-7.138690964171623,15.832729286609602
153.66400000000002,-4.522365131619254,-7.327164773331931,15.793200177501642
153.668,-4.636431548221502,-7.521124573318618,15.7608225042806
